Microflip
ts|accX|accY|accZ|gravX|gravY|gravZ|gyroX|gyroY|gyroZ
12467.341798|0.16952077116|0.978140279571|0.882076712721|0.13336922884|10.7766197204|0.785713287279|0.30289|11.75476|1.66779
12467.361726|-0.21698192163|-2.89062729032|1.09712003454|0.0610419216301|9.81307729032|1.15141996546|-0.15594|6.92245|2.24854
12467.381684|0.518758558777|-1.21272546774|1.54621502591|0.233961441223|9.40883546774|1.66682497409|0.75272|8.19611|3.21304
12467.401643|0.0504364190831|1.53193839919|1.03297876943|0.250773580917|9.91948160081|2.01115123057|0.30121|11.45142|3.04413
12467.421601|-0.0074951856877|-0.0939912006045|0.891921577072|0.248275185688|9.8881512006|2.30845842293|0.24078|9.79416|3.20038
12467.441529|0.0142911107342|-0.929828400453|1.4474786828|0.253038889266|9.57820840045|2.7909513172|0.26733|8.64838|4.23843
12467.461488|0.0433358330507|0.33030869966|0.436386512103|0.267484166949|9.68831130034|2.9364134879|0.31082|10.01862|3.3728
12467.481446|0.155756874788|1.11644902474|-0.312550115923|0.319403125212|10.0604609753|2.83223011592|0.47516|11.17691|2.51968
12467.501374|-0.004374843909|1.34671426856|-0.474622586942|0.317944843909|10.5093657314|2.67402258694|0.31357|11.85608|2.1994
12467.521333|-0.0797286329317|1.09918820142|-0.439621940207|0.291368632932|10.8757617986|2.52748194021|0.21164|11.97495|2.08786
12467.541291|-0.110376474699|0.409311151064|-0.352951455155|0.254576474699|11.0121988489|2.40983145515|0.1442|11.42151|2.05688
12467.561219|-0.0561198560241|-0.0327891367018|-1.03752859137|0.235869856024|11.0012691367|2.06398859137|0.17975|10.96848|1.02646
12467.581178|-0.148177392018|0.0409806474737|-1.47406394352|0.186477392018|11.0149293525|1.57263394352|0.0383|11.05591|0.09857
12467.601136|-0.172475544014|0.206745485605|-1.94531545764|0.128985544014|11.0838445144|0.924195457643|-0.04349|11.29059|-1.02112
12467.621064|0.0933483419898|-0.427900885796|-2.67400159323|0.16010165801|10.9412108858|0.0328615932326|0.25345|10.51331|-2.64114
12467.641023|-0.404693743508|-1.00643316435|-3.73001369492|0.0252037435076|10.6057331643|-1.21047630508|-0.37949|9.5993|-4.94049
12467.660951|-0.316337807631|-2.14138737326|-1.51897777119|-0.0802421923693|9.89193737326|-1.71680222881|-0.39658|7.75055|-3.23578
12467.680909|-0.913370855723|-5.40662052995|-2.1508933284|-0.384699144277|8.08973052995|-2.4337666716|-1.29807|2.68311|-4.58466
12467.700868|-1.09415314179|-8.52136539746|-2.1287199963|-0.749416858208|5.24927539746|-3.1433400037|-1.84357|-3.27209|-5.27206
12467.720826|-0.0194123563442|-10.7651890481|-3.32391749722|-0.755887643656|1.66087904809|-4.25131250278|-0.7753|-9.10431|-7.57523
12467.740754|0.694520732742|-7.29031428607|-3.40880812292|-0.524380732742|-0.769225713929|-5.38758187708|0.17014|-8.05954|-8.79639
12467.760713|0.527985549556|-0.221418214553|-3.32495859219|-0.348385549556|-0.843031785447|-6.49590140781|0.1796|-1.06445|-9.82086
12467.780671|0.740456662167|4.57041133909|-3.53353394414|-0.101566662167|0.680438660915|-7.67374605586|0.63889|5.25085|-11.20728
12467.800599|0.921552496625|3.35067850431|-2.50320295811|0.205617503375|1.79733149569|-8.50814704189|1.12717|5.14801|-11.01135
12467.820558|-0.0984806275309|-1.90314862176|-0.912669718579|0.172790627531|1.16294862176|-8.81237028142|0.07431|-0.7402|-9.72504
12467.840486|-0.430455470648|-4.19351896632|-0.632774788934|0.0293054706482|-0.234891033677|-9.02329521107|-0.40115|-4.42841|-9.65607
12467.860444|0.00434589701387|-1.41455922474|-0.921243591701|0.0307541029861|-0.706410775257|-9.3303764083|0.0351|-2.12097|-10.25162
12467.880372|0.28684192276|1.21737058144|-0.972572693776|0.12636807724|-0.300620581443|-9.65456730622|0.41321|0.91675|-10.62714
12467.900331|0.21959394207|1.02312043608|-0.692117020332|0.19956605793|0.0404195639177|-9.88527297967|0.41916|1.06354|-10.57739
12467.920289|-0.0732270434473|-0.231727172938|-0.181145265249|0.175157043447|-0.0368228270617|-9.94565473475|0.10193|-0.26855|-10.1268
12467.940217|-0.204950282585|-0.665322879704|-0.110336448937|0.106840282585|-0.258597120296|-9.98243355106|-0.09811|-0.92392|-10.09277
12467.960176|-0.0897452119391|-0.263589659778|-0.278104836702|0.0769252119391|-0.346460340222|-10.0751351633|-0.01282|-0.61005|-10.35324
12467.980134|0.0109685910457|0.00750025516667|-0.179051127527|0.0805814089543|-0.343960255167|-10.1348188725|0.09155|-0.33646|-10.31387
12468.000062|-0.0690160567157|-0.060862308625|0.165089154355|0.0575760567157|-0.364247691375|-10.0797891544|-0.01144|-0.42511|-9.9147
12468.020071|-0.0373470425368|-0.0602942314687|0.0794093657662|0.0451270425368|-0.384345768531|-10.0533193658|0.00778|-0.44464|-9.97391
12468.039999|0.0244072180974|0.113276826398|-0.220822975675|0.0532627819026|-0.346586826398|-10.1269270243|0.07767|-0.23331|-10.34775
12468.059957|-0.018317086427|0.0999501197988|-0.157832231757|0.047157086427|-0.313270119799|-10.1795377682|0.02884|-0.21332|-10.33737
12468.079885|-0.0544778148202|-0.0172724101509|0.0994033261826|0.0289978148202|-0.319027589849|-10.1464033262|-0.02548|-0.3363|-10.047
12468.099844|-0.0225508611152|-0.0169593076132|0.133374994637|0.0214808611152|-0.324680692387|-10.1019449946|-0.00107|-0.34164|-9.96857
12468.119802|0.00471685416363|-0.0495744807099|0.0553987459777|0.0230531458364|-0.34120551929|-10.083478746|0.02777|-0.39078|-10.02808
12468.13973|-0.0286223593773|0.0700541394676|-0.0425634405167|0.0135123593773|-0.317854139468|-10.0976665595|-0.01511|-0.2478|-10.14023
12468.159688|-0.048016769533|-0.0725443953993|0.0416674196125|-0.00249323046704|-0.342035604601|-10.0837774196|-0.05051|-0.41458|-10.04211
12468.179616|-0.10970757715|-0.116320796549|0.0686680647093|-0.0390624228503|-0.380809203451|-10.0608880647|-0.14877|-0.49713|-9.99222
12468.199575|-0.0815981828623|0.0122094025879|-0.025516451468|-0.0662618171377|-0.376739402588|-10.0693935485|-0.14786|-0.36453|-10.09491
12468.219533|-0.0352186371467|0.0568795519409|-0.056104838601|-0.0780013628533|-0.357779551941|-10.0880951614|-0.11322|-0.3009|-10.1442
12468.239461|-0.04552397786|-0.0752178360443|0.0756863710493|-0.09317602214|-0.382852163956|-10.062866371|-0.1387|-0.45807|-9.98718
12468.25942|-0.012175483395|-0.0492058770332|0.0454322782869|-0.097234516605|-0.399254122967|-10.0477222783|-0.10941|-0.44846|-10.00229
12468.279348|0.00609338745373|0.0367980922251|-0.0580482912848|-0.0952033874537|-0.386988092225|-10.0670717087|-0.08911|-0.35019|-10.12512
12468.299306|-0.0687874594097|0.0392685691688|-0.0648212184636|-0.11813254059|-0.373898569169|-10.0886787815|-0.18692|-0.33463|-10.1535
12468.319234|-0.0111955945573|0.0215614268766|0.0358415861523|-0.121864405443|-0.366711426877|-10.0767315862|-0.13306|-0.34515|-10.04089
12468.339193|-0.013084195918|-0.131346429843|0.181261189614|-0.126225804082|-0.410493570157|-10.0163111896|-0.13931|-0.54184|-9.83505
12468.359151|0.0203968530615|0.0414551776181|-0.0372066077893|-0.119426853062|-0.396675177618|-10.0287133922|-0.09903|-0.35522|-10.06592
12468.379079|0.0270876397961|0.145188883214|-0.075507455842|-0.110397639796|-0.348278883214|-10.0538825442|-0.08331|-0.20309|-10.12939
12468.399038|-0.141046770153|0.10271166241|0.000354408118504|-0.157413229847|-0.31404166241|-10.0537644081|-0.29846|-0.21133|-10.05341
12468.418966|-0.0332300776147|-0.0487412531924|0.0433008060889|-0.168489922385|-0.330288746808|-10.0393308061|-0.20172|-0.37903|-9.99603
12468.438924|-0.032362558211|-0.0401034398943|0.0214881045667|-0.179277441789|-0.343656560106|-10.0321681046|-0.21164|-0.38376|-10.01068
12468.458883|-0.00939191865825|-0.00444257992071|-0.00608392157501|-0.182408081342|-0.345137420079|-10.0341960784|-0.1918|-0.34958|-10.04028
12468.478811|0.0116085610063|0.0407305650595|-0.0267704411813|-0.178538561006|-0.331560565059|-10.0431195588|-0.16693|-0.29083|-10.06989
12468.498769|-0.00926357924527|0.0897154237946|-0.0786678308859|-0.181626420755|-0.301655423795|-10.0693421691|-0.19089|-0.21194|-10.14801
12468.518697|-0.0993026844339|-0.031023432154|-0.113705873164|-0.214727315566|-0.311996567846|-10.1072441268|-0.31403|-0.34302|-10.22095
12468.538656|-0.0426620133255|-0.196990074116|0.0870705951267|-0.228947986675|-0.377659925884|-10.0782205951|-0.27161|-0.57465|-9.99115
12468.558584|-0.0639240099941|0.00710244441335|0.047790446345|-0.250255990006|-0.375292444413|-10.0622904463|-0.31418|-0.36819|-10.0145
12468.578542|0.0480719925044|0.10419933331|-0.0939296652413|-0.234231992504|-0.34055933331|-10.0936003348|-0.18616|-0.23636|-10.18753
12468.59847|0.00630149437832|0.0234444999825|-0.144149748931|-0.232131494378|-0.332744499983|-10.1416502511|-0.22583|-0.3093|-10.2858
12468.618429|0.0446636207837|-0.0453566250131|-0.0865948116982|-0.217243620784|-0.347863374987|-10.1705151883|-0.17258|-0.39322|-10.25711
12468.638357|0.0698952155878|-0.0752149687598|0.0710063912263|-0.193945215588|-0.37293503124|-10.1468463912|-0.12405|-0.44815|-10.07584
12468.658315|0.0277014116909|0.0763387734301|0.00610979341976|-0.184711411691|-0.34748877343|-10.1448097934|-0.15701|-0.27115|-10.1387
12468.678243|0.0906985587681|0.0971915800726|-0.0218551549352|-0.154478558768|-0.315091580073|-10.1520948451|-0.06378|-0.2179|-10.17395
12468.698202|-0.0388660809239|0.000113685054443|0.0213711337986|-0.167433919076|-0.315053685054|-10.1449711338|-0.2063|-0.31494|-10.1236
12468.71813|0.00736043930708|-0.0334472362092|0.056085850349|-0.164980439307|-0.326202763791|-10.1262758503|-0.15762|-0.35965|-10.07019
12468.738088|-0.0352196705197|-0.0764679271569|0.149291887762|-0.17672032948|-0.351692072843|-10.0765118878|-0.21194|-0.42816|-9.92722
12468.758016|-0.0511347528898|0.0717390546323|0.0315239158213|-0.19376524711|-0.327779054632|-10.0660039158|-0.2449|-0.25604|-10.03448
12468.777975|-0.0271385646673|0.0980917909743|-0.053719563134|-0.202811435333|-0.295081790974|-10.0839104369|-0.22995|-0.19699|-10.13763
12468.797903|0.0127210764995|0.0695638432307|-0.0259871723505|-0.1985710765|-0.271893843231|-10.0925728276|-0.18585|-0.20233|-10.11856
12468.817861|0.00564830737463|0.018985382423|0.0432246207371|-0.196688307375|-0.265565382423|-10.0781646207|-0.19104|-0.24658|-10.03494
12468.837789|-0.029183769469|-0.0443584631827|0.0436309655528|-0.206416230531|-0.280351536817|-10.0636209656|-0.2356|-0.32471|-10.01999
12468.857717|-0.0514078271018|-0.0548988473871|-0.0408592758354|-0.223552172898|-0.298651152613|-10.0772407242|-0.27496|-0.35355|-10.1181
12468.877676|-0.0529783703263|-0.00409413554029|-0.0709269568765|-0.241211629674|-0.30001586446|-10.1008830431|-0.29419|-0.30411|-10.17181
12468.897604|-0.0256562777447|-0.0953056016552|0.0016222823426|-0.249763722255|-0.331784398345|-10.1003422823|-0.27542|-0.42709|-10.09872
12468.917562|0.0173802916914|-0.0754842012414|-0.00290828824305|-0.243970291691|-0.356945798759|-10.1013117118|-0.22659|-0.43243|-10.10422
12468.93749|-0.0376647812314|0.0358543490689|-0.0381137161823|-0.256525218769|-0.344994349069|-10.1140162838|-0.29419|-0.30914|-10.15213
12468.957418|-0.00650608592356|-0.00263673819829|-0.0511302871367|-0.258693914076|-0.345873261802|-10.1310597129|-0.2652|-0.34851|-10.18219
12468.977376|0.00622043555733|0.00145744635128|0.0132672846475|-0.256620435557|-0.345387446351|-10.1266372846|-0.2504|-0.34393|-10.11337
12468.997304|0.036937826668|-0.102136915237|0.0091479634856|-0.244307826668|-0.379433084763|-10.1235879635|-0.20737|-0.48157|-10.11444
12469.017263|0.086758370001|-0.0144576864274|-0.0636390273858|-0.215388370001|-0.384252313573|-10.1448009726|-0.12863|-0.39871|-10.20844
12469.037221|0.00624627750075|-0.0361332648206|0.00812322946065|-0.213306277501|-0.396296735179|-10.1420932295|-0.20706|-0.43243|-10.13397
12469.057149|0.0122372081256|0.00963505138458|-0.0380825779045|-0.209227208126|-0.393085051385|-10.1547874221|-0.19699|-0.38345|-10.19287
12469.077108|0.0127254060942|-0.0113137114616|0.0229330665716|-0.204985406094|-0.396856288538|-10.1471430666|-0.19226|-0.40817|-10.12421
12469.097066|-0.0235309454294|-0.0191277835962|-0.0119827000713|-0.212829054571|-0.403232216404|-10.1511372999|-0.23636|-0.42236|-10.16312
12469.116994|0.025956790928|-0.0810658376971|0.0382779749465|-0.204176790928|-0.430254162303|-10.1383779749|-0.17822|-0.51132|-10.1001
12469.136953|0.061010093196|0.118983121727|0.0437009812099|-0.183840093196|-0.390593121727|-10.1238109812|-0.12283|-0.27161|-10.08011
12469.156881|0.020122569897|0.0967898412954|0.0404407359074|-0.177132569897|-0.358329841295|-10.1103307359|-0.15701|-0.26154|-10.06989
12469.176839|0.0221869274227|0.0395248809715|-0.0140694480694|-0.169736927423|-0.345154880972|-10.1150205519|-0.14755|-0.30563|-10.12909
12469.196767|-0.0459623044329|-0.0177338392714|0.0378604139479|-0.185057695567|-0.351066160729|-10.1024004139|-0.23102|-0.3688|-10.06454
12469.216726|-0.0420242283247|-0.0355078794535|0.0911028104609|-0.199065771675|-0.362902120546|-10.0720328105|-0.24109|-0.39841|-9.98093
12469.236654|0.00910932875647|0.0135390904099|0.0681021078457|-0.196029328756|-0.35838909041|-10.0493321078|-0.18692|-0.34485|-9.98123
12469.256612|-0.0478730034326|0.0439118178074|-0.0293759191157|-0.211986996567|-0.343751817807|-10.0591240809|-0.25986|-0.29984|-10.0885
12469.27654|-0.0106147525745|-0.0190186366445|0.0548730606632|-0.215525247426|-0.350091363356|-10.0408330607|-0.22614|-0.36911|-9.98596
12469.296499|-0.0664385644309|0.0194935225167|0.00510229549741|-0.237671435569|-0.343593522517|-10.0391322955|-0.30411|-0.3241|-10.03403
12469.316427|0.0200935766769|0.0546776418875|-0.0743307783769|-0.230973576677|-0.325367641887|-10.0639092216|-0.21088|-0.27069|-10.13824
12469.336385|0.0116426825076|0.0741957314156|-0.0666230837827|-0.227092682508|-0.300635731416|-10.0861169162|-0.21545|-0.22644|-10.15274
12469.356344|-0.0654279881193|-0.0616532014383|0.038952687163|-0.248902011881|-0.321186798562|-10.0731326872|-0.31433|-0.38284|-10.03418
12469.376272|-0.0530759910895|-0.108729901079|0.0289895153722|-0.266594008911|-0.357430098921|-10.0634695154|-0.31967|-0.46616|-10.03448
12469.39623|-0.0210419933171|-0.00418492580903|-0.0777078634708|-0.273608006683|-0.358825074191|-10.0893721365|-0.29465|-0.36301|-10.16708
12469.416158|-0.000676494987818|0.0667838056432|-0.128323397603|-0.273833505012|-0.336563805643|-10.1321466024|-0.27451|-0.26978|-10.26047
12469.436117|-0.0126348712409|-0.130384645768|0.0249499517977|-0.278045128759|-0.380025354232|-10.1238299518|-0.29068|-0.51041|-10.09888
12469.456045|-0.0536511534306|-0.112203484326|0.0781124638482|-0.295928846569|-0.417426515674|-10.0977924638|-0.34958|-0.52963|-10.01968
12469.476003|-0.013343365073|0.0924273867557|-0.0368606521138|-0.300376634927|-0.386617386756|-10.1100793479|-0.31372|-0.29419|-10.14694
12469.495931|0.0421774761953|0.190513040067|-0.145867989085|-0.286317476195|-0.323113040067|-10.1587020109|-0.24414|-0.1326|-10.30457
12469.51589|0.0893081071464|-0.0088627199499|0.036969008186|-0.256548107146|-0.32606728005|-10.1463790082|-0.16724|-0.33493|-10.10941
12469.535848|0.0223485803598|-0.0946520399624|0.101661756139|-0.24909858036|-0.357617960038|-10.1124917561|-0.22675|-0.45227|-10.01083
12469.555776|0.0795964352699|-0.00163652997182|0.0537013171046|-0.22256643527|-0.358163470028|-10.0945913171|-0.14297|-0.3598|-10.04089
12469.575735|0.0168948264524|0.183362602521|-0.0618065121715|-0.216934826452|-0.297042602521|-10.1151934878|-0.20004|-0.11368|-10.177
12469.595663|-0.0136538801607|0.0420769518909|-0.0280473841287|-0.221486119839|-0.283016951891|-10.1245426159|-0.23514|-0.24094|-10.15259
12469.615621|-0.0730679101205|-0.0526672860819|0.0383644619035|-0.245842089879|-0.300572713918|-10.1117544619|-0.31891|-0.35324|-10.07339
12469.635549|-0.0810059325904|-0.112970464561|0.0914808464276|-0.27284406741|-0.338229535439|-10.0812608464|-0.35385|-0.4512|-9.98978
12469.655508|-0.0715094494428|-0.047880348421|0.0430956348207|-0.296680550557|-0.354189651579|-10.0668956348|-0.36819|-0.40207|-10.0238
12469.675436|-0.0500845870821|-0.0504452613158|-0.0341732738845|-0.313375412918|-0.371004738684|-10.0782867261|-0.36346|-0.42145|-10.11246
12469.695364|0.0141640596884|0.0169835540132|-0.0297474554133|-0.308654059688|-0.365343554013|-10.0882025446|-0.29449|-0.34836|-10.11795
12469.715322|0.0213780447663|-0.0206748344901|0.02175190844|-0.301528044766|-0.37223516551|-10.0809519084|-0.28015|-0.39291|-10.0592
12469.735281|0.0558585335747|-0.0968736258676|0.04881143133|-0.282908533575|-0.404526374132|-10.0646814313|-0.22705|-0.5014|-10.01587
12469.755208|0.0164839001811|-0.0243627194007|-0.0219814265025|-0.277413900181|-0.412647280599|-10.0720085735|-0.26093|-0.43701|-10.09399
12469.775167|-0.0131520748642|-0.00694703955052|-0.0420085698769|-0.281797925136|-0.414962960449|-10.0860114301|-0.29495|-0.42191|-10.12802
12469.795095|-0.0316065561482|0.0428572203371|-0.0680164274077|-0.292333443852|-0.400677220337|-10.1086835726|-0.32394|-0.35782|-10.1767
12469.815023|-0.00539741711112|0.0244779152528|-0.00694982055574|-0.294132582889|-0.392517915253|-10.1110001794|-0.29953|-0.36804|-10.11795
12469.834981|-0.0667630628333|-0.0287940635604|-0.0379423654168|-0.316386937167|-0.40211593644|-10.1236476346|-0.38315|-0.43091|-10.16159
12469.854909|0.004632702875|-0.0737805476703|0.0372282259374|-0.314842702875|-0.42670945233|-10.1112382259|-0.31021|-0.50049|-10.07401
12469.874868|0.00427702715625|0.0624220892473|0.013618669453|-0.313417027156|-0.405902089247|-10.1066986695|-0.30914|-0.34348|-10.09308
12469.894796|0.0432577703672|0.00974406693547|-0.0236559979102|-0.298997770367|-0.402654066935|-10.1145840021|-0.25574|-0.39291|-10.13824
12469.914724|-0.0295816722246|0.0518205502016|0.0347805015673|-0.308858327775|-0.385380550202|-10.1029905016|-0.33844|-0.33356|-10.06821
12469.934682|-0.0327162541685|0.0942604126512|-0.0140846238245|-0.319763745832|-0.353960412651|-10.1076853762|-0.35248|-0.2597|-10.12177
12469.95461|-0.0359821906263|0.0118728094884|0.0298390321316|-0.331757809374|-0.350002809488|-10.0977390321|-0.36774|-0.33813|-10.0679
12469.974569|0.0350458570302|-0.0282953928837|-0.00428322590128|-0.32007585703|-0.359434607116|-10.0991667741|-0.28503|-0.38773|-10.10345
12469.994497|0.0778918927727|0.0188359553372|-0.018324919426|-0.294111892773|-0.353155955337|-10.1052750806|-0.21622|-0.33432|-10.1236
12470.014425|0.0110414195795|0.0586469665029|-0.0278136895695|-0.29043141958|-0.333606966503|-10.1145463104|-0.27939|-0.27496|-10.14236
12470.034383|-0.0509989353154|-0.0587872751228|0.0900272328229|-0.307431064685|-0.353202724877|-10.0845372328|-0.35843|-0.41199|-9.99451
12470.054311|-0.00105670148652|0.0405995436579|-0.0874295753828|-0.307783298513|-0.339669543658|-10.1136804246|-0.30884|-0.29907|-10.20111
12470.07427|0.0945399738851|0.0258671577434|-0.0481796815371|-0.276269973885|-0.331047157743|-10.1297403185|-0.18173|-0.30518|-10.17792
12470.094198|0.0115049804138|-0.0795846316924|0.0377927388472|-0.272434980414|-0.357575368308|-10.1171427388|-0.26093|-0.43716|-10.07935
12470.114156|0.0120637353104|-0.100203473769|0.0577595541354|-0.26841373531|-0.390976526231|-10.0978895541|-0.25635|-0.49118|-10.04013
12470.134084|-0.00823219851722|0.076137394673|-0.0703203343985|-0.271157801483|-0.365597394673|-10.1213296656|-0.27939|-0.28946|-10.19165
12470.154043|-0.0211666488879|0.0168205460048|-0.0786077507989|-0.278213351112|-0.359990546005|-10.1475322492|-0.29938|-0.34317|-10.22614
12470.173971|-0.0563824866659|-0.0166795904964|0.0299716869009|-0.297007513334|-0.365550409504|-10.1375416869|-0.35339|-0.38223|-10.10757
12470.193929|-0.0540768649995|-0.123179692872|0.151336265176|-0.315033135001|-0.406610307128|-10.0870962652|-0.36911|-0.52979|-9.93576
12470.213857|0.000527351250411|0.0179402303458|-0.0119278011183|-0.31485735125|-0.400630230346|-10.0910721989|-0.31433|-0.38269|-10.103
12470.233816|0.107623013438|0.141517672759|-0.0760033508387|-0.278983013438|-0.353457672759|-10.1164066492|-0.17136|-0.21194|-10.19241
12470.253744|-0.00442273992164|-0.0147167454305|0.017149986871|-0.280457260078|-0.358363254569|-10.1106899869|-0.28488|-0.37308|-10.09354
12470.273702|-0.00789955494123|-0.154887559073|0.163582490153|-0.283090445059|-0.409992440927|-10.0561624902|-0.29099|-0.56488|-9.89258
12470.29363|0.0208578337941|0.0603018306953|0.0567693676149|-0.276137833794|-0.389891830695|-10.0372393676|-0.25528|-0.32959|-9.98047
12470.313589|0.0497458753456|0.199606373022|-0.0235654742888|-0.259555875346|-0.323356373022|-10.0450945257|-0.20981|-0.12375|-10.06866
12470.333517|-0.0288330934908|0.131734779766|0.0346233942834|-0.269166906509|-0.279444779766|-10.0335533943|-0.298|-0.14771|-9.99893
12470.353475|-0.0885773201181|-0.0477939151754|0.0629275457125|-0.298692679882|-0.295376084825|-10.0125775457|-0.38727|-0.34317|-9.94965
12470.373403|-0.129027990089|-0.0756704363816|0.00348565928441|-0.341702009911|-0.320599563618|-10.0114156593|-0.47073|-0.39627|-10.00793
12470.393362|-0.0192959925664|0.0163721727138|-0.0865382555367|-0.348134007434|-0.315142172714|-10.0402617445|-0.36743|-0.29877|-10.1268
12470.41329|0.0988230055752|-0.0326908704646|-0.121663691653|-0.315193005575|-0.326039129535|-10.0808163083|-0.21637|-0.35873|-10.20248
12470.433248|0.114054754181|-0.0801381528485|-0.0549702687394|-0.277174754181|-0.352751847152|-10.0991397313|-0.16312|-0.43289|-10.15411
12470.453207|0.044688565636|-0.140668614636|-0.0263552015545|-0.262278565636|-0.399641385364|-10.1079247984|-0.21759|-0.54031|-10.13428
12470.473135|0.051823924227|-0.109393960977|0.00220859883409|-0.245003924227|-0.436106039023|-10.1071885988|-0.19318|-0.5455|-10.10498
12470.493093|0.0616454431703|0.0282720292671|-0.0682660508744|-0.22445544317|-0.426682029267|-10.1299439491|-0.16281|-0.39841|-10.19821
12470.513052|-0.0051484176223|0.0143415219503|-0.0396420381558|-0.226171582378|-0.42190152195|-10.1431579618|-0.23132|-0.40756|-10.1828
12470.532979|0.0141011867833|-0.0409713585373|-0.00798902861687|-0.221471186783|-0.435558641463|-10.1458209714|-0.20737|-0.47653|-10.15381
12470.552938|0.0580733900875|-0.049613518903|0.0192982285373|-0.202113390087|-0.452096481097|-10.1393882285|-0.14404|-0.50171|-10.12009
12470.572866|0.0151750425656|0.0990873608228|0.00417617140301|-0.197055042566|-0.419067360823|-10.1379961714|-0.18188|-0.31998|-10.13382
12470.592824|-0.0107062180758|0.0597805206171|0.00336462855226|-0.200623781924|-0.399140520617|-10.1368746286|-0.21133|-0.33936|-10.13351
12470.612783|-0.0812746635569|0.0602853904628|-0.000341528585805|-0.227715336443|-0.379045390463|-10.1369884714|-0.30899|-0.31876|-10.13733
12470.632711|-0.0608434976676|0.0598690428471|-0.000143646439355|-0.247996502332|-0.359089042847|-10.1370363536|-0.30884|-0.29922|-10.13718
12470.652669|0.0239523767493|0.0222367821353|0.0137447651705|-0.240012376749|-0.351676782135|-10.1324547652|-0.21606|-0.32944|-10.11871
12470.672597|0.028831782562|0.0127850866015|0.0397160738779|-0.230401782562|-0.347415086601|-10.1192160739|-0.20157|-0.33463|-10.0795
12470.692556|-0.000351163078536|0.00970881495112|0.0411195554084|-0.230518836921|-0.344178814951|-10.1055095554|-0.23087|-0.33447|-10.06439
12470.712514|-0.0184583723089|0.0258216112133|0.0237446665563|-0.236671627691|-0.335571611213|-10.0975946666|-0.25513|-0.30975|-10.07385
12470.732442|0.0195762207683|0.08184870841|-0.0376990000828|-0.230146220768|-0.30828870841|-10.1101609999|-0.21057|-0.22644|-10.14786
12470.752401|-0.0222853344238|0.0102290313075|-0.0280417500621|-0.237574665576|-0.304879031308|-10.1195082499|-0.25986|-0.29465|-10.14755
12470.772329|0.0155584991822|-0.0957832265194|0.0261136874534|-0.232388499182|-0.336806773481|-10.1108036875|-0.21683|-0.43259|-10.08469
12470.792287|-0.00687112561336|-0.0975849198895|0.0750927655901|-0.234678874387|-0.36933508011|-10.0857727656|-0.24155|-0.46692|-10.01068
12470.812246|0.02837915579|-0.00337868991715|-0.0101679258074|-0.22521915579|-0.370461310083|-10.0891620742|-0.19684|-0.37384|-10.09933
12470.832174|0.0400568668425|0.0675009825621|-0.110855944356|-0.211866866842|-0.347960982562|-10.1261140556|-0.17181|-0.28046|-10.23697
12470.852132|-0.0476648498681|-0.0482467630784|-0.00154195826669|-0.227755150132|-0.364043236922|-10.1266280417|-0.27542|-0.41229|-10.12817
12470.87206|-0.0291111374011|-0.143187572309|0.0868485313|-0.237458862599|-0.411772427691|-10.0976785313|-0.26657|-0.55496|-10.01083
12470.892019|0.0190191469492|-0.0341531792316|0.065016398475|-0.231119146949|-0.423156820768|-10.0760063985|-0.2121|-0.45731|-10.01099
12470.911947|0.0220493602119|0.0518676155763|-0.0506877011438|-0.223769360212|-0.405867615576|-10.0929022989|-0.20172|-0.354|-10.14359
12470.931905|0.0311845201589|0.0240207116822|-0.0382407758578|-0.213374520159|-0.397860711682|-10.1056492241|-0.18219|-0.37384|-10.14389
12470.951833|-0.0319991098808|-0.0369144662383|0.0529119181066|-0.224040890119|-0.410165533762|-10.0880119181|-0.25604|-0.44708|-10.0351
12470.971792|0.0717831675894|0.0489866503213|-0.04957356142|-0.200113167589|-0.393836650321|-10.1045364386|-0.12833|-0.34485|-10.15411
12470.99172|0.028434875692|0.0627199877409|-0.047822671065|-0.190634875692|-0.372929987741|-10.1204773289|-0.1622|-0.31021|-10.1683
12471.011678|-0.048828843231|-0.0298650091943|0.0530529967012|-0.206911156769|-0.382884990806|-10.1027929967|-0.25574|-0.41275|-10.04974
12471.031606|-0.0803391324232|0.0369937431043|-0.0148027524741|-0.233690867577|-0.370553743104|-10.1077272475|-0.31403|-0.33356|-10.12253
12471.051565|-0.0191693493174|0.130397807328|-0.0296420643556|-0.240080650683|-0.327087807328|-10.1176079356|-0.25925|-0.19669|-10.14725
12471.071493|0.0222454880119|0.0975733554962|-0.0484365482667|-0.232665488012|-0.294563355496|-10.1337534517|-0.21042|-0.19699|-10.18219
12471.091421|0.074824116009|-0.00841998337788|0.0180325888|-0.207724116009|-0.297370016622|-10.1277425888|-0.1329|-0.30579|-10.10971
12471.111379|0.0481005870067|-0.105764987533|0.1091944416|-0.191690587007|-0.332625012467|-10.0913444416|-0.14359|-0.43839|-9.98215
12471.131307|-0.000202059744965|-0.0274762406501|0.0456183312|-0.191757940255|-0.34178375935|-10.0761383312|-0.19196|-0.36926|-10.03052
12471.151266|-0.0104490448087|0.0826153195125|0.0014837484|-0.195240955191|-0.314245319512|-10.0756437484|-0.20569|-0.23163|-10.07416
12471.171194|-0.0925192836065|0.00382898963434|0.0129028113|-0.226080716393|-0.312968989634|-10.0713428113|-0.3186|-0.30914|-10.05844
